x,x,x,x,x,x,1.122
831,1,33.538,11.098,0,0,
832,1,34.66,11.098,0,0,
833,1,35.782,11.098,0,0,
834,1,36.904,11.098,0,0,
835,1,38.026,11.098,0,0,
836,1,39.148,11.098,0,0,
837,1,40.27,11.098,0,0,
838,1,41.392,11.098,0,0,
839,1,42.514,11.098,0,0,
840,1,43.636,11.098,0,0,
841,1,44.758,11.098,0,0,
842,1,45.88,11.098,0,0,
843,1,47.002,11.098,0,0,
844,1,48.124,11.098,0,0,
845,1,49.246,11.098,0,0,
846,1,50.368,11.098,0,0,
847,1,51.49,11.098,0,0,
848,1,52.612,11.098,0,0,
849,1,53.734,11.098,0,0,
850,1,54.856,11.098,0,0,
851,1,55.978,11.098,0,0,
852,1,57.1,11.098,0,0,
853,1,58.222,11.098,0,0,
854,1,59.344,11.098,0,0,
855,1,60.466,11.098,0,0,
856,1,61.588,11.098,0,0,
857,1,62.71,11.098,0,0,
858,1,63.832,11.098,0,0,
859,1,64.954,11.098,0,0,
860,1,66.076,11.098,0,0,
861,1,67.198,11.098,0,0,
862,1,68.32,11.098,0,0,
863,1,69.442,11.098,0,0,
864,1,70.564,11.098,0,0,
865,1,71.686,11.098,0,0,
866,1,72.808,11.098,0,0,
867,1,73.93,11.098,0,0,
868,1,75.052,11.098,0,0,
869,1,76.174,11.098,0,0,
870,1,77.296,11.098,0,0,
871,1,78.418,11.098,0,0,
872,1,79.54,11.098,0,0,
873,1,80.662,11.098,0,0,
874,1,81.784,11.098,0,0,
875,1,82.906,11.098,0,0,
876,1,84.028,11.098,0,0,
877,1,85.15,11.098,0,0,
878,1,86.272,11.098,0,0,
879,1,87.394,11.098,0,0,
880,1,88.516,11.098,0,0,
881,1,89.638,11.098,0,0,
882,1,90.76,11.098,0,0,
883,1,91.882,11.098,0,0,
884,1,93.004,11.098,0,0,
885,1,94.126,11.098,0,0,
886,1,95.248,11.098,0,0,
887,1,96.37,11.098,0,0,
888,1,97.492,11.098,0,0,
889,1,98.614,11.098,0,0,
890,1,99.736,11.098,0,0,
891,1,1,12.22,0,0,
892,1,2.122,12.22,0,0,
893,1,3.244,12.22,0,0,
894,1,4.366,12.22,0,0,
895,1,5.488,12.22,0,0,
896,1,6.61,12.22,0,0,
897,1,7.732,12.22,0,0,
898,1,8.854,12.22,0,0,
899,1,9.976,12.22,0,0,
900,1,11.098,12.22,0,0,
901,1,12.22,12.22,0,0,
902,1,13.342,12.22,0,0,
903,1,14.464,12.22,0,0,
904,1,15.586,12.22,0,0,
905,1,16.708,12.22,0,0,
906,1,17.83,12.22,0,0,
907,1,18.952,12.22,0,0,
908,1,20.074,12.22,0,0,
909,1,21.196,12.22,0,0,
910,1,22.318,12.22,0,0,
911,1,23.44,12.22,0,0,
912,1,24.562,12.22,0,0,
913,1,25.684,12.22,0,0,
914,1,26.806,12.22,0,0,
915,1,27.928,12.22,0,0,
916,1,29.05,12.22,0,0,
917,1,30.172,12.22,0,0,
918,1,31.294,12.22,0,0,
919,1,32.416,12.22,0,0,
920,1,33.538,12.22,0,0,
921,1,34.66,12.22,0,0,
922,1,35.782,12.22,0,0,
923,1,36.904,12.22,0,0,
924,1,38.026,12.22,0,0,
925,1,39.148,12.22,0,0,
926,1,40.27,12.22,0,0,
927,1,41.392,12.22,0,0,
928,1,42.514,12.22,0,0,
929,1,43.636,12.22,0,0,
930,1,44.758,12.22,0,0,
931,1,45.88,12.22,0,0,
932,1,47.002,12.22,0,0,
933,1,48.124,12.22,0,0,
934,1,49.246,12.22,0,0,
935,1,50.368,12.22,0,0,
936,1,51.49,12.22,0,0,
937,1,52.612,12.22,0,0,
938,1,53.734,12.22,0,0,
939,1,54.856,12.22,0,0,
940,1,55.978,12.22,0,0,
941,1,57.1,12.22,0,0,
942,1,58.222,12.22,0,0,
943,1,59.344,12.22,0,0,
944,1,60.466,12.22,0,0,
945,1,61.588,12.22,0,0,
946,1,62.71,12.22,0,0,
947,1,63.832,12.22,0,0,
948,1,64.954,12.22,0,0,
949,1,66.076,12.22,0,0,
950,1,67.198,12.22,0,0,
951,1,68.32,12.22,0,0,
952,1,69.442,12.22,0,0,
953,1,70.564,12.22,0,0,
954,1,71.686,12.22,0,0,
955,1,72.808,12.22,0,0,
956,1,73.93,12.22,0,0,
957,1,75.052,12.22,0,0,
958,1,76.174,12.22,0,0,
959,1,77.296,12.22,0,0,
960,1,78.418,12.22,0,0,
961,1,79.54,12.22,0,0,
962,1,80.662,12.22,0,0,
963,1,81.784,12.22,0,0,
964,1,82.906,12.22,0,0,
965,1,84.028,12.22,0,0,
966,1,85.15,12.22,0,0,
967,1,86.272,12.22,0,0,
968,1,87.394,12.22,0,0,
969,1,88.516,12.22,0,0,
970,1,89.638,12.22,0,0,
971,1,90.76,12.22,0,0,
972,1,91.882,12.22,0,0,
973,1,93.004,12.22,0,0,
974,1,94.126,12.22,0,0,
975,1,95.248,12.22,0,0,
976,1,96.37,12.22,0,0,
977,1,97.492,12.22,0,0,
978,1,98.614,12.22,0,0,
979,1,99.736,12.22,0,0,
980,1,1,13.342,0,0,
981,1,2.122,13.342,0,0,
982,1,3.244,13.342,0,0,
983,1,4.366,13.342,0,0,
984,1,5.488,13.342,0,0,
985,1,6.61,13.342,0,0,
986,1,7.732,13.342,0,0,
987,1,8.854,13.342,0,0,
988,1,9.976,13.342,0,0,
989,1,11.098,13.342,0,0,
990,1,12.22,13.342,0,0,
991,1,13.342,13.342,0,0,
992,1,14.464,13.342,0,0,
993,1,15.586,13.342,0,0,
994,1,16.708,13.342,0,0,
995,1,17.83,13.342,0,0,
996,1,18.952,13.342,0,0,
997,1,20.074,13.342,0,0,
998,1,21.196,13.342,0,0,
999,1,22.318,13.342,0,0,
1000,1,23.44,13.342,0,0,
1001,1,24.562,13.342,0,0,
1002,1,25.684,13.342,0,0,
1003,1,26.806,13.342,0,0,
1004,1,27.928,13.342,0,0,
1005,1,29.05,13.342,0,0,
1006,1,30.172,13.342,0,0,
1007,1,31.294,13.342,0,0,
1008,1,32.416,13.342,0,0,
1009,1,33.538,13.342,0,0,
1010,1,34.66,13.342,0,0,
1011,1,35.782,13.342,0,0,
1012,1,36.904,13.342,0,0,
1013,1,38.026,13.342,0,0,
1014,1,39.148,13.342,0,0,
1015,1,40.27,13.342,0,0,
1016,1,41.392,13.342,0,0,
1017,1,42.514,13.342,0,0,
1018,1,43.636,13.342,0,0,
1019,1,44.758,13.342,0,0,
1020,1,45.88,13.342,0,0,
1021,1,47.002,13.342,0,0,
1022,1,48.124,13.342,0,0,
1023,1,49.246,13.342,0,0,
1024,1,50.368,13.342,0,0,
1025,1,51.49,13.342,0,0,
1026,1,52.612,13.342,0,0,
1027,1,53.734,13.342,0,0,
1028,1,54.856,13.342,0,0,
1029,1,55.978,13.342,0,0,
1030,1,57.1,13.342,0,0,
1031,1,58.222,13.342,0,0,
1032,1,59.344,13.342,0,0,
1033,1,60.466,13.342,0,0,
1034,1,61.588,13.342,0,0,
1035,1,62.71,13.342,0,0,
1036,1,63.832,13.342,0,0,
1037,1,64.954,13.342,0,0,
1038,1,66.076,13.342,0,0,
1039,1,67.198,13.342,0,0,
1040,1,68.32,13.342,0,0,
1041,1,69.442,13.342,0,0,
1042,1,70.564,13.342,0,0,
1043,1,71.686,13.342,0,0,
1044,1,72.808,13.342,0,0,
1045,1,73.93,13.342,0,0,
1046,1,75.052,13.342,0,0,
1047,1,76.174,13.342,0,0,
1048,1,77.296,13.342,0,0,
1049,1,78.418,13.342,0,0,
1050,1,79.54,13.342,0,0,
1051,1,80.662,13.342,0,0,
1052,1,81.784,13.342,0,0,
1053,1,82.906,13.342,0,0,
1054,1,84.028,13.342,0,0,
1055,1,85.15,13.342,0,0,
1056,1,86.272,13.342,0,0,
1057,1,87.394,13.342,0,0,
1058,1,88.516,13.342,0,0,
1059,1,89.638,13.342,0,0,
1060,1,90.76,13.342,0,0,
1061,1,91.882,13.342,0,0,
1062,1,93.004,13.342,0,0,
1063,1,94.126,13.342,0,0,
1064,1,95.248,13.342,0,0,
1065,1,96.37,13.342,0,0,
1066,1,97.492,13.342,0,0,
1067,1,98.614,13.342,0,0,
1068,1,99.736,13.342,0,0,
1069,1,1,14.464,0,0,
1070,1,2.122,14.464,0,0,
1071,1,3.244,14.464,0,0,
1072,1,4.366,14.464,0,0,
1073,1,5.488,14.464,0,0,
1074,1,6.61,14.464,0,0,
1075,1,7.732,14.464,0,0,
1076,1,8.854,14.464,0,0,
1077,1,9.976,14.464,0,0,
1078,1,11.098,14.464,0,0,
1079,1,12.22,14.464,0,0,
1080,1,13.342,14.464,0,0,
1081,1,14.464,14.464,0,0,
1082,1,15.586,14.464,0,0,
1083,1,16.708,14.464,0,0,
1084,1,17.83,14.464,0,0,
1085,1,18.952,14.464,0,0,
1086,1,20.074,14.464,0,0,
1087,1,21.196,14.464,0,0,
1088,1,22.318,14.464,0,0,
1089,1,23.44,14.464,0,0,
1090,1,24.562,14.464,0,0,
1091,1,25.684,14.464,0,0,
1092,1,26.806,14.464,0,0,
1093,1,27.928,14.464,0,0,
1094,1,29.05,14.464,0,0,
1095,1,30.172,14.464,0,0,
1096,1,31.294,14.464,0,0,
1097,1,32.416,14.464,0,0,
1098,1,33.538,14.464,0,0,
1099,1,34.66,14.464,0,0,
1100,1,35.782,14.464,0,0,
1101,1,36.904,14.464,0,0,
1102,1,38.026,14.464,0,0,
1103,1,39.148,14.464,0,0,
1104,1,40.27,14.464,0,0,
1105,1,41.392,14.464,0,0,
1106,1,42.514,14.464,0,0,
1107,1,43.636,14.464,0,0,
1108,1,44.758,14.464,0,0,
1109,1,45.88,14.464,0,0,
1110,1,47.002,14.464,0,0,
1111,1,48.124,14.464,0,0,
1112,1,49.246,14.464,0,0,
1113,1,50.368,14.464,0,0,
1114,1,51.49,14.464,0,0,
1115,1,52.612,14.464,0,0,
1116,1,53.734,14.464,0,0,
1117,1,54.856,14.464,0,0,
1118,1,55.978,14.464,0,0,
1119,1,57.1,14.464,0,0,
1120,1,58.222,14.464,0,0,
1121,1,59.344,14.464,0,0,
1122,1,60.466,14.464,0,0,
1123,1,61.588,14.464,0,0,
1124,1,62.71,14.464,0,0,
1125,1,63.832,14.464,0,0,
1126,1,64.954,14.464,0,0,
1127,1,66.076,14.464,0,0,
1128,1,67.198,14.464,0,0,
1129,1,68.32,14.464,0,0,
1130,1,69.442,14.464,0,0,
1131,1,70.564,14.464,0,0,
1132,1,71.686,14.464,0,0,
1133,1,72.808,14.464,0,0,
1134,1,73.93,14.464,0,0,
1135,1,75.052,14.464,0,0,
1136,1,76.174,14.464,0,0,
1137,1,77.296,14.464,0,0,
1138,1,78.418,14.464,0,0,
1139,1,79.54,14.464,0,0,
1140,1,80.662,14.464,0,0,
1141,1,81.784,14.464,0,0,
1142,1,82.906,14.464,0,0,
1143,1,84.028,14.464,0,0,
1144,1,85.15,14.464,0,0,
1145,1,86.272,14.464,0,0,
1146,1,87.394,14.464,0,0,
1147,1,88.516,14.464,0,0,
1148,1,89.638,14.464,0,0,
1149,1,90.76,14.464,0,0,
1150,1,91.882,14.464,0,0,
1151,1,93.004,14.464,0,0,
1152,1,94.126,14.464,0,0,
1153,1,95.248,14.464,0,0,
1154,1,96.37,14.464,0,0,
1155,1,97.492,14.464,0,0,
1156,1,98.614,14.464,0,0,
1157,1,99.736,14.464,0,0,
1158,1,1,15.586,0,0,
1159,1,2.122,15.586,0,0,
1160,1,3.244,15.586,0,0,
1161,1,4.366,15.586,0,0,
1162,1,5.488,15.586,0,0,
1163,1,6.61,15.586,0,0,
1164,1,7.732,15.586,0,0,
1165,1,8.854,15.586,0,0,
1166,1,9.976,15.586,0,0,
1167,1,11.098,15.586,0,0,
1168,1,12.22,15.586,0,0,
1169,1,13.342,15.586,0,0,
1170,1,14.464,15.586,0,0,
1171,1,15.586,15.586,0,0,
1172,1,16.708,15.586,0,0,
1173,1,17.83,15.586,0,0,
1174,1,18.952,15.586,0,0,
1175,1,20.074,15.586,0,0,
1176,1,21.196,15.586,0,0,
1177,1,22.318,15.586,0,0,
1178,1,23.44,15.586,0,0,
1179,1,24.562,15.586,0,0,
1180,1,25.684,15.586,0,0,
1181,1,26.806,15.586,0,0,
1182,1,27.928,15.586,0,0,
1183,1,29.05,15.586,0,0,
1184,1,30.172,15.586,0,0,
1185,1,31.294,15.586,0,0,
1186,1,32.416,15.586,0,0,
1187,1,33.538,15.586,0,0,
1188,1,34.66,15.586,0,0,
1189,1,35.782,15.586,0,0,
1190,1,36.904,15.586,0,0,
1191,1,38.026,15.586,0,0,
1192,1,39.148,15.586,0,0,
1193,1,40.27,15.586,0,0,
1194,1,41.392,15.586,0,0,
1195,1,42.514,15.586,0,0,
1196,1,43.636,15.586,0,0,
1197,1,44.758,15.586,0,0,
1198,1,45.88,15.586,0,0,
1199,1,47.002,15.586,0,0,
1200,1,48.124,15.586,0,0,
1201,1,49.246,15.586,0,0,
1202,1,50.368,15.586,0,0,
1203,1,51.49,15.586,0,0,
1204,1,52.612,15.586,0,0,
1205,1,53.734,15.586,0,0,
1206,1,54.856,15.586,0,0,
1207,1,55.978,15.586,0,0,
1208,1,57.1,15.586,0,0,
1209,1,58.222,15.586,0,0,
1210,1,59.344,15.586,0,0,
1211,1,60.466,15.586,0,0,
1212,1,61.588,15.586,0,0,
1213,1,62.71,15.586,0,0,
1214,1,63.832,15.586,0,0,
1215,1,64.954,15.586,0,0,
1216,1,66.076,15.586,0,0,
1217,1,67.198,15.586,0,0,
1218,1,68.32,15.586,0,0,
1219,1,69.442,15.586,0,0,
1220,1,70.564,15.586,0,0,
1221,1,71.686,15.586,0,0,
1222,1,72.808,15.586,0,0,
1223,1,73.93,15.586,0,0,
1224,1,75.052,15.586,0,0,
1225,1,76.174,15.586,0,0,
1226,1,77.296,15.586,0,0,
1227,1,78.418,15.586,0,0,
1228,1,79.54,15.586,0,0,
1229,1,80.662,15.586,0,0,
1230,1,81.784,15.586,0,0,
1231,1,82.906,15.586,0,0,
1232,1,84.028,15.586,0,0,
1233,1,85.15,15.586,0,0,
1234,1,86.272,15.586,0,0,
1235,1,87.394,15.586,0,0,
1236,1,88.516,15.586,0,0,
1237,1,89.638,15.586,0,0,
1238,1,90.76,15.586,0,0,
1239,1,91.882,15.586,0,0,
1240,1,93.004,15.586,0,0,
1241,1,94.126,15.586,0,0,
1242,1,95.248,15.586,0,0,
1243,1,96.37,15.586,0,0,
1244,1,97.492,15.586,0,0,
1245,1,98.614,15.586,0,0,
1246,1,99.736,15.586,0,0,
1247,1,1,16.708,0,0,
1248,1,2.122,16.708,0,0,
1249,1,3.244,16.708,0,0,
1250,1,4.366,16.708,0,0,
1251,1,5.488,16.708,0,0,
1252,1,6.61,16.708,0,0,
1253,1,7.732,16.708,0,0,
1254,1,8.854,16.708,0,0,
1255,1,9.976,16.708,0,0,
1256,1,11.098,16.708,0,0,
1257,1,12.22,16.708,0,0,
1258,1,13.342,16.708,0,0,
1259,1,14.464,16.708,0,0,
1260,1,15.586,16.708,0,0,
1261,1,16.708,16.708,0,0,
1262,1,17.83,16.708,0,0,
1263,1,18.952,16.708,0,0,
1264,1,20.074,16.708,0,0,
1265,1,21.196,16.708,0,0,
1266,1,22.318,16.708,0,0,
1267,1,23.44,16.708,0,0,
1268,1,24.562,16.708,0,0,
1269,1,25.684,16.708,0,0,
1270,1,26.806,16.708,0,0,
1271,1,27.928,16.708,0,0,
1272,1,29.05,16.708,0,0,
1273,1,30.172,16.708,0,0,
1274,1,31.294,16.708,0,0,
1275,1,32.416,16.708,0,0,
1276,1,33.538,16.708,0,0,
1277,1,34.66,16.708,0,0,
1278,1,35.782,16.708,0,0,
1279,1,36.904,16.708,0,0,
1280,1,38.026,16.708,0,0,
1281,1,39.148,16.708,0,0,
1282,1,40.27,16.708,0,0,
1283,1,41.392,16.708,0,0,
1284,1,42.514,16.708,0,0,
1285,1,43.636,16.708,0,0,
1286,1,44.758,16.708,0,0,
1287,1,45.88,16.708,0,0,
1288,1,47.002,16.708,0,0,
1289,1,48.124,16.708,0,0,
1290,1,49.246,16.708,0,0,
1291,1,50.368,16.708,0,0,
1292,1,51.49,16.708,0,0,
1293,1,52.612,16.708,0,0,
1294,1,53.734,16.708,0,0,
1295,1,54.856,16.708,0,0,
1296,1,55.978,16.708,0,0,
1297,1,57.1,16.708,0,0,
1298,1,58.222,16.708,0,0,
1299,1,59.344,16.708,0,0,
1300,1,60.466,16.708,0,0,
1301,1,61.588,16.708,0,0,
1302,1,62.71,16.708,0,0,
1303,1,63.832,16.708,0,0,
1304,1,64.954,16.708,0,0,
1305,1,66.076,16.708,0,0,
1306,1,67.198,16.708,0,0,
1307,1,68.32,16.708,0,0,
1308,1,69.442,16.708,0,0,
1309,1,70.564,16.708,0,0,
1310,1,71.686,16.708,0,0,
1311,1,72.808,16.708,0,0,
1312,1,73.93,16.708,0,0,
1313,1,75.052,16.708,0,0,
1314,1,76.174,16.708,0,0,
1315,1,77.296,16.708,0,0,
1316,1,78.418,16.708,0,0,
1317,1,79.54,16.708,0,0,
1318,1,80.662,16.708,0,0,
1319,1,81.784,16.708,0,0,
1320,1,82.906,16.708,0,0,
1321,1,84.028,16.708,0,0,
1322,1,85.15,16.708,0,0,
1323,1,86.272,16.708,0,0,
1324,1,87.394,16.708,0,0,
1325,1,88.516,16.708,0,0,
1326,1,89.638,16.708,0,0,
1327,1,90.76,16.708,0,0,
1328,1,91.882,16.708,0,0,
1329,1,93.004,16.708,0,0,
1330,1,94.126,16.708,0,0,
1331,1,95.248,16.708,0,0,
1332,1,96.37,16.708,0,0,
1333,1,97.492,16.708,0,0,
1334,1,98.614,16.708,0,0,
1335,1,99.736,16.708,0,0,
1336,1,1,17.83,0,0,
1337,1,2.122,17.83,0,0,
1338,1,3.244,17.83,0,0,
1339,1,4.366,17.83,0,0,
1340,1,5.488,17.83,0,0,
1341,1,6.61,17.83,0,0,
1342,1,7.732,17.83,0,0,
1343,1,8.854,17.83,0,0,
1344,1,9.976,17.83,0,0,
1345,1,11.098,17.83,0,0,
1346,1,12.22,17.83,0,0,
1347,1,13.342,17.83,0,0,
1348,1,14.464,17.83,0,0,
1349,1,15.586,17.83,0,0,
1350,1,16.708,17.83,0,0,
1351,1,17.83,17.83,0,0,
1352,1,18.952,17.83,0,0,
1353,1,20.074,17.83,0,0,
1354,1,21.196,17.83,0,0,
1355,1,22.318,17.83,0,0,
1356,1,23.44,17.83,0,0,
1357,1,24.562,17.83,0,0,
1358,1,25.684,17.83,0,0,
1359,1,26.806,17.83,0,0,
1360,1,27.928,17.83,0,0,
1361,1,29.05,17.83,0,0,
1362,1,30.172,17.83,0,0,
1363,1,31.294,17.83,0,0,
1364,1,32.416,17.83,0,0,
1365,1,33.538,17.83,0,0,
1366,1,34.66,17.83,0,0,
1367,1,35.782,17.83,0,0,
1368,1,36.904,17.83,0,0,
1369,1,38.026,17.83,0,0,
1370,1,39.148,17.83,0,0,
1371,1,40.27,17.83,0,0,
1372,1,41.392,17.83,0,0,
1373,1,42.514,17.83,0,0,
1374,1,43.636,17.83,0,0,
1375,1,44.758,17.83,0,0,
1376,1,45.88,17.83,0,0,
1377,1,47.002,17.83,0,0,
1378,1,48.124,17.83,0,0,
1379,1,49.246,17.83,0,0,
1380,1,50.368,17.83,0,0,
1381,1,51.49,17.83,0,0,
1382,1,52.612,17.83,0,0,
1383,1,53.734,17.83,0,0,
1384,1,54.856,17.83,0,0,
1385,1,55.978,17.83,0,0,
1386,1,57.1,17.83,0,0,
1387,1,58.222,17.83,0,0,
1388,1,59.344,17.83,0,0,
1389,1,60.466,17.83,0,0,
1390,1,61.588,17.83,0,0,
1391,1,62.71,17.83,0,0,
1392,1,63.832,17.83,0,0,
1393,1,64.954,17.83,0,0,
1394,1,66.076,17.83,0,0,
1395,1,67.198,17.83,0,0,
1396,1,68.32,17.83,0,0,
1397,1,69.442,17.83,0,0,
1398,1,70.564,17.83,0,0,
1399,1,71.686,17.83,0,0,
1400,1,72.808,17.83,0,0,
1401,1,73.93,17.83,0,0,
1402,1,75.052,17.83,0,0,
1403,1,76.174,17.83,0,0,
1404,1,77.296,17.83,0,0,
1405,1,78.418,17.83,0,0,
1406,1,79.54,17.83,0,0,
1407,1,80.662,17.83,0,0,
1408,1,81.784,17.83,0,0,
1409,1,82.906,17.83,0,0,
1410,1,84.028,17.83,0,0,
1411,1,85.15,17.83,0,0,
1412,1,86.272,17.83,0,0,
1413,1,87.394,17.83,0,0,
1414,1,88.516,17.83,0,0,
1415,1,89.638,17.83,0,0,
1416,1,90.76,17.83,0,0,
1417,1,91.882,17.83,0,0,
1418,1,93.004,17.83,0,0,
1419,1,94.126,17.83,0,0,
1420,1,95.248,17.83,0,0,
1421,1,96.37,17.83,0,0,
1422,1,97.492,17.83,0,0,
1423,1,98.614,17.83,0,0,
1424,1,99.736,17.83,0,0,
1425,1,1,18.952,0,0,
1426,1,2.122,18.952,0,0,
1427,1,3.244,18.952,0,0,
1428,1,4.366,18.952,0,0,
1429,1,5.488,18.952,0,0,
1430,1,6.61,18.952,0,0,
1431,1,7.732,18.952,0,0,
1432,1,8.854,18.952,0,0,
1433,1,9.976,18.952,0,0,
1434,1,11.098,18.952,0,0,
1435,1,12.22,18.952,0,0,
1436,1,13.342,18.952,0,0,
1437,1,14.464,18.952,0,0,
1438,1,15.586,18.952,0,0,
1439,1,16.708,18.952,0,0,
1440,1,17.83,18.952,0,0,
1441,1,18.952,18.952,0,0,
1442,1,20.074,18.952,0,0,
1443,1,21.196,18.952,0,0,
1444,1,22.318,18.952,0,0,
1445,1,23.44,18.952,0,0,
1446,1,24.562,18.952,0,0,
1447,1,25.684,18.952,0,0,
1448,1,26.806,18.952,0,0,
1449,1,27.928,18.952,0,0,
1450,1,29.05,18.952,0,0,
1451,1,30.172,18.952,0,0,
1452,1,31.294,18.952,0,0,
1453,1,32.416,18.952,0,0,
1454,1,33.538,18.952,0,0,
1455,1,34.66,18.952,0,0,
1456,1,35.782,18.952,0,0,
1457,1,36.904,18.952,0,0,
1458,1,38.026,18.952,0,0,
1459,1,39.148,18.952,0,0,
1460,1,40.27,18.952,0,0,
1461,1,41.392,18.952,0,0,
1462,1,42.514,18.952,0,0,
1463,1,43.636,18.952,0,0,
1464,1,44.758,18.952,0,0,
1465,1,45.88,18.952,0,0,
1466,1,47.002,18.952,0,0,
1467,1,48.124,18.952,0,0,
1468,1,49.246,18.952,0,0,
1469,1,50.368,18.952,0,0,
1470,1,51.49,18.952,0,0,
1471,1,52.612,18.952,0,0,
1472,1,53.734,18.952,0,0,
1473,1,54.856,18.952,0,0,
1474,1,55.978,18.952,0,0,
1475,1,57.1,18.952,0,0,
1476,1,58.222,18.952,0,0,
1477,1,59.344,18.952,0,0,
1478,1,60.466,18.952,0,0,
1479,1,61.588,18.952,0,0,
1480,1,62.71,18.952,0,0,
1481,1,63.832,18.952,0,0,
1482,1,64.954,18.952,0,0,
1483,1,66.076,18.952,0,0,
1484,1,67.198,18.952,0,0,
1485,1,68.32,18.952,0,0,
1486,1,69.442,18.952,0,0,
1487,1,70.564,18.952,0,0,
1488,1,71.686,18.952,0,0,
1489,1,72.808,18.952,0,0,
1490,1,73.93,18.952,0,0,
1491,1,75.052,18.952,0,0,
1492,1,76.174,18.952,0,0,
1493,1,77.296,18.952,0,0,
1494,1,78.418,18.952,0,0,
1495,1,79.54,18.952,0,0,
1496,1,80.662,18.952,0,0,
1497,1,81.784,18.952,0,0,
1498,1,82.906,18.952,0,0,
1499,1,84.028,18.952,0,0,
1500,1,85.15,18.952,0,0,
1501,1,86.272,18.952,0,0,
1502,1,87.394,18.952,0,0,
1503,1,88.516,18.952,0,0,
1504,1,89.638,18.952,0,0,
1505,1,90.76,18.952,0,0,
1506,1,91.882,18.952,0,0,
1507,1,93.004,18.952,0,0,
1508,1,94.126,18.952,0,0,
1509,1,95.248,18.952,0,0,
1510,1,96.37,18.952,0,0,
1511,1,97.492,18.952,0,0,
1512,1,98.614,18.952,0,0,
1513,1,99.736,18.952,0,0,
1514,1,1,20.074,0,0,
1515,1,2.122,20.074,0,0,
1516,1,3.244,20.074,0,0,
1517,1,4.366,20.074,0,0,
1518,1,5.488,20.074,0,0,
1519,1,6.61,20.074,0,0,
1520,1,7.732,20.074,0,0,
1521,1,8.854,20.074,0,0,
1522,1,9.976,20.074,0,0,
1523,1,11.098,20.074,0,0,
1524,1,12.22,20.074,0,0,
1525,1,13.342,20.074,0,0,
1526,1,14.464,20.074,0,0,
1527,1,15.586,20.074,0,0,
1528,1,16.708,20.074,0,0,
1529,1,17.83,20.074,0,0,
1530,1,18.952,20.074,0,0,
1531,1,20.074,20.074,0,0,
1532,1,21.196,20.074,0,0,
1533,1,22.318,20.074,0,0,
1534,1,23.44,20.074,0,0,
1535,1,24.562,20.074,0,0,
1536,1,25.684,20.074,0,0,
1537,1,26.806,20.074,0,0,
1538,1,27.928,20.074,0,0,
1539,1,29.05,20.074,0,0,
1540,1,30.172,20.074,0,0,
1541,1,31.294,20.074,0,0,
1542,1,32.416,20.074,0,0,
1543,1,33.538,20.074,0,0,
1544,1,34.66,20.074,0,0,
1545,1,35.782,20.074,0,0,
1546,1,36.904,20.074,0,0,
1547,1,38.026,20.074,0,0,
1548,1,39.148,20.074,0,0,
1549,1,40.27,20.074,0,0,
1550,1,41.392,20.074,0,0,
1551,1,42.514,20.074,0,0,
1552,1,43.636,20.074,0,0,
1553,1,44.758,20.074,0,0,
1554,1,45.88,20.074,0,0,
1555,1,47.002,20.074,0,0,
1556,1,48.124,20.074,0,0,
1557,1,49.246,20.074,0,0,
1558,1,50.368,20.074,0,0,
1559,1,51.49,20.074,0,0,
1560,1,52.612,20.074,0,0,
1561,1,53.734,20.074,0,0,
1562,1,54.856,20.074,0,0,
1563,1,55.978,20.074,0,0,
1564,1,57.1,20.074,0,0,
1565,1,58.222,20.074,0,0,
1566,1,59.344,20.074,0,0,
1567,1,60.466,20.074,0,0,
1568,1,61.588,20.074,0,0,
1569,1,62.71,20.074,0,0,
1570,1,63.832,20.074,0,0,
1571,1,64.954,20.074,0,0,
1572,1,66.076,20.074,0,0,
1573,1,67.198,20.074,0,0,
1574,1,68.32,20.074,0,0,
1575,1,69.442,20.074,0,0,
1576,1,70.564,20.074,0,0,
1577,1,71.686,20.074,0,0,
1578,1,72.808,20.074,0,0,
1579,1,73.93,20.074,0,0,
1580,1,75.052,20.074,0,0,
1581,1,76.174,20.074,0,0,
1582,1,77.296,20.074,0,0,
1583,1,78.418,20.074,0,0,
1584,1,79.54,20.074,0,0,
1585,1,80.662,20.074,0,0,
1586,1,81.784,20.074,0,0,
1587,1,82.906,20.074,0,0,
1588,1,84.028,20.074,0,0,
1589,1,85.15,20.074,0,0,
1590,1,86.272,20.074,0,0,
1591,1,87.394,20.074,0,0,
1592,1,88.516,20.074,0,0,
1593,1,89.638,20.074,0,0,
1594,1,90.76,20.074,0,0,
1595,1,91.882,20.074,0,0,
1596,1,93.004,20.074,0,0,
1597,1,94.126,20.074,0,0,
1598,1,95.248,20.074,0,0,
1599,1,96.37,20.074,0,0,
1600,1,97.492,20.074,0,0,
1601,1,98.614,20.074,0,0,
1602,1,99.736,20.074,0,0,
1603,1,1,21.196,0,0,
1604,1,2.122,21.196,0,0,
1605,1,3.244,21.196,0,0,
1606,1,4.366,21.196,0,0,
1607,1,5.488,21.196,0,0,
1608,1,6.61,21.196,0,0,
1609,1,7.732,21.196,0,0,
1610,1,8.854,21.196,0,0,
1611,1,9.976,21.196,0,0,
1612,1,11.098,21.196,0,0,
1613,1,12.22,21.196,0,0,
1614,1,13.342,21.196,0,0,
1615,1,14.464,21.196,0,0,
1616,1,15.586,21.196,0,0,
1617,1,16.708,21.196,0,0,
